neighborhood_name,centroid_lat,centroid_lon,count_conditioned,count_libraries,count_ttc,count_washrooms,count_wifi,count_foodbanks,count_medical_mental_health_and_addiction_organization,count_medical_pharmacy,count_medical_licensed_lab_and_specimen_collection_centre,count_medical_integrated_community_health_services_centre,count_medical_community_support_service,count_medical_community_health_centre,count_medical_family_health_team,count_medical_long-term_care_home,count_medical_hiv_aids_and_hep_c_program,count_medical_hospital,count_medical_licensed_retirement_home,count_medical_seniors_active_living_centre,count_medical_midwifery_clinic,count_medical_children's_treatment_centre,count_medical_public_health_unit_office,count_medical_indigenous_primary_health_care_organization,count_medical_nurse_practitioner-led_clinic
155,43.73331312543135,-79.4587388598378,42,4,706,22,16,0,3,48,4,0,8,2,0,1,2,2,4,1,1,0,0,0,0
33,43.73183328937841,-79.45488721081749,44,4,711,25,16,0,4,50,3,0,8,2,0,2,2,2,7,1,1,0,0,0,0
31,43.72785899715338,-79.45619339908548,40,5,732,24,16,0,4,58,4,1,9,2,0,2,2,2,6,2,1,0,0,0,0
155,43.742299190141054,-79.45999132114602,42,4,699,21,15,0,3,41,5,0,8,3,0,1,2,2,7,1,2,0,0,0,0
33,43.74064502068271,-79.45598382960851,40,4,709,22,15,0,3,44,5,0,8,3,0,1,2,2,7,1,2,0,0,0,0
155,43.74847725381112,-79.4619242118469,45,6,673,26,17,0,3,33,5,0,7,3,0,0,2,2,8,1,2,0,0,0,0
34,43.75404059286729,-79.46014172621982,41,4,636,26,15,0,2,30,4,0,5,1,0,0,0,1,8,1,2,0,0,0,0
33,43.74989784391598,-79.45738627910507,49,4,678,30,17,0,3,34,5,0,6,3,0,0,1,2,8,1,2,0,0,0,0
27,43.75310608502837,-79.4650022517611,39,5,644,24,16,0,3,27,5,0,5,1,0,0,0,2,8,1,2,0,0,0,0
34,43.76187799672672,-79.46185870167562,36,3,580,23,13,0,1,21,4,0,4,1,0,0,0,0,7,2,1,0,0,0,0
27,43.760801062795984,-79.46674119597365,33,3,608,22,12,0,1,22,4,0,3,1,0,0,0,0,7,2,1,0,0,0,0
35,43.77330095394738,-79.46291299302393,32,3,517,20,11,0,1,21,3,0,3,1,0,0,0,0,7,2,1,0,0,0,0
34,43.771228827044695,-79.4642979102936,25,2,498,17,9,0,1,18,3,0,3,1,0,0,0,0,7,2,1,0,0,0,0
27,43.7705262955572,-79.46887698042897,25,2,514,18,9,0,1,16,3,0,2,1,0,0,0,0,7,1,1,0,0,0,0
35,43.78522228221782,-79.46528270161663,16,1,411,10,6,0,1,14,3,0,3,1,0,0,0,0,6,2,1,0,0,0,0
34,43.78072670361673,-79.46626987862189,22,1,437,13,7,0,1,14,3,0,3,1,0,0,0,0,6,2,1,0,0,0,0
27,43.78047663345163,-79.4710463988549,19,2,436,11,7,0,1,13,3,0,1,1,0,0,0,0,6,1,1,0,0,0,0
35,43.787521102639815,-79.46518021210622,16,1,360,10,6,0,1,14,3,0,3,1,0,0,0,0,5,2,1,0,0,0,0
34,43.78681663612191,-79.4682770902516,16,1,352,10,6,0,1,12,3,0,2,1,0,0,0,0,5,1,1,0,0,0,0
27,43.78609898601671,-79.47183412162819,14,1,349,7,5,0,1,13,3,0,1,1,0,0,0,0,5,1,1,0,0,0,0
163,43.63021255698275,-79.42308035433425,111,8,487,59,15,3,47,116,11,16,10,9,6,9,9,6,3,11,2,0,0,0,0
85,43.6303738415354,-79.42896407680192,114,7,493,62,14,3,44,107,11,12,8,9,5,9,8,6,3,11,2,0,0,0,0
163,43.633094544420814,-79.42462406347316,118,9,551,63,16,3,55,128,17,20,10,9,6,9,11,10,3,11,2,0,0,0,0
85,43.63710274517605,-79.42721366715344,130,11,651,67,19,4,59,136,18,20,13,9,6,9,12,10,4,11,3,0,0,0,0
84,43.64150415316662,-79.42393513302459,145,12,805,71,20,6,69,166,27,33,21,11,8,12,20,13,6,11,3,0,1,0,0
86,43.64283259339887,-79.43146000694831,162,16,770,72,26,6,62,150,21,23,16,10,6,11,13,10,6,12,3,0,0,0,0
85,43.64136668691122,-79.4300289451061,152,15,749,71,24,5,61,141,19,21,16,10,6,11,13,10,6,12,3,0,0,0,0
84,43.646768691212976,-79.42841637406191,172,16,914,74,27,6,72,182,27,35,22,11,9,12,15,12,7,15,3,0,0,1,0
81,43.650217359757,-79.42471550085148,179,19,990,74,29,7,85,217,32,41,27,13,11,14,25,14,8,16,3,0,1,1,0
172,43.66088555333211,-79.43129473776453,199,20,1106,75,33,6,75,202,29,38,23,12,9,14,18,13,10,18,3,0,0,1,0
171,43.659875354644335,-79.43602410592875,192,18,1067,71,31,8,69,183,24,28,17,12,8,14,13,13,9,18,3,0,0,1,0
80,43.65805039123344,-79.42709625610418,194,20,1090,72,32,8,81,221,29,42,26,13,9,14,22,14,10,16,3,0,1,1,0
84,43.651900616615606,-79.43059234446386,182,19,1005,75,31,6,73,190,28,38,23,12,9,13,18,12,7,16,3,0,0,1,0
83,43.65650701787874,-79.43179185750658,193,21,1075,75,33,7,73,199,28,39,23,12,9,14,18,12,9,16,3,0,0,1,0
81,43.65293817760813,-79.42554168262396,189,20,1032,73,30,7,84,219,32,41,27,13,11,14,25,15,9,16,3,0,1,1,0
172,43.66566329823239,-79.43259129972971,196,21,1155,65,33,7,75,208,30,37,19,12,9,14,18,13,10,19,3,0,0,1,0
171,43.66566007857524,-79.43630949021247,195,20,1103,66,32,8,63,187,21,26,16,12,7,14,13,12,10,19,3,0,0,1,0
94,43.67099180559633,-79.43095574621292,193,21,1165,60,33,7,76,212,30,39,19,12,9,14,19,14,11,18,3,0,0,1,0
171,43.672037686924654,-79.43654788218568,183,21,1136,58,35,7,58,185,17,29,18,12,6,15,11,6,12,18,3,0,0,1,1
107,43.68032021786113,-79.43589466578017,157,18,1077,50,32,7,34,158,14,36,16,9,3,11,6,3,11,15,3,0,0,1,1
94,43.67606264566095,-79.43228648890664,167,21,1117,53,35,7,55,187,20,40,17,11,4,12,11,8,11,16,3,0,0,1,1
92,43.676716132072364,-79.43750873016279,168,20,1097,53,35,7,42,157,14,28,15,9,3,10,7,5,12,14,3,0,0,1,1
107,43.68528615378981,-79.43702782409426,144,17,1099,48,31,6,27,147,13,30,19,9,2,9,7,0,11,11,2,0,0,1,1
106,43.69015650999372,-79.43324576328867,134,17,1070,47,29,5,23,138,12,31,21,8,2,9,7,0,13,11,2,0,0,1,1
108,43.69848610395019,-79.44226606593546,103,13,948,31,28,3,11,105,7,20,19,6,1,5,4,1,8,7,1,0,0,1,1
107,43.69382016777182,-79.4396570613055,126,16,1024,37,32,5,17,127,10,26,19,7,2,8,5,0,10,9,2,0,0,1,1
106,43.69551698872082,-79.43497466244219,120,16,1019,41,30,5,19,128,10,27,21,7,2,8,5,1,12,10,1,0,0,1,1
102,43.69955724243743,-79.43738788410579,102,13,944,31,28,2,13,114,8,23,21,7,1,6,5,1,9,10,1,0,0,1,1
108,43.70246670241685,-79.44256266395683,92,11,946,26,27,1,9,100,7,21,20,6,1,5,4,1,8,9,1,0,0,1,1
102,43.70304758458638,-79.43770601576324,95,14,944,29,30,1,10,108,7,20,23,7,1,6,4,1,9,10,1,0,0,1,1
32,43.70847634934209,-79.4384301967747,80,12,903,26,28,1,8,101,7,20,19,6,1,5,4,1,9,9,1,0,0,1,1
31,43.7071746170064,-79.44319282056013,86,14,880,28,31,1,7,99,7,20,17,5,1,4,4,1,6,8,1,0,0,1,1
32,43.71548959856703,-79.44094098340894,59,9,819,21,20,0,6,81,6,9,16,4,1,3,4,1,6,7,1,0,0,0,1
31,43.71387339564826,-79.44565316536244,57,10,800,21,24,0,7,79,5,7,16,5,1,3,3,2,5,6,1,0,0,0,1
32,43.724982926019415,-79.44373309415379,53,8,748,27,21,0,5,64,5,5,11,4,0,2,2,2,7,5,1,0,0,0,0
31,43.72348453807554,-79.448493279111,52,7,736,24,19,0,4,65,4,4,10,3,0,2,3,2,7,5,1,0,0,0,0
33,43.73484384872058,-79.44748710350733,40,4,711,23,13,0,3,46,3,0,9,2,0,1,2,2,8,1,1,0,0,0,0
32,43.73027654570664,-79.44494816448912,40,6,747,22,16,0,4,59,4,3,10,2,0,1,2,2,8,2,1,0,0,0,0
31,43.72921304343375,-79.44988767660571,41,7,741,23,17,0,4,59,4,1,10,2,0,2,2,2,8,2,1,0,0,0,0
155,43.74538826255549,-79.45420394597161,43,4,710,25,15,0,3,42,5,0,8,3,0,1,2,2,8,1,2,0,0,0,0
33,43.74397876098204,-79.44914808093812,44,5,725,23,16,0,3,49,5,0,8,3,0,1,2,2,9,1,2,0,0,0,0
155,43.74830176593981,-79.45509454849585,49,5,703,29,18,0,3,39,4,0,7,3,0,0,2,2,8,1,2,0,0,0,0
34,43.75578059481437,-79.45192983495778,40,4,671,27,13,0,2,37,4,0,6,1,0,0,0,1,8,2,2,0,0,0,0
33,43.75092142227061,-79.45083685308374,44,5,696,28,17,0,2,41,3,0,7,3,0,0,1,1,8,1,2,0,0,0,0
35,43.7689874501135,-79.45033153688885,36,2,584,22,12,0,1,28,3,0,5,1,0,0,0,0,7,3,1,0,0,0,0
34,43.7635723128254,-79.45362567940995,41,3,626,27,14,0,1,29,3,0,5,1,0,0,0,0,7,3,1,0,0,0,0
35,43.77412683674868,-79.45503210231935,33,2,533,22,11,0,1,27,3,0,3,1,0,0,0,0,7,2,1,0,0,0,0
34,43.77103034330135,-79.4577826475003,35,2,536,21,11,0,1,28,3,0,3,1,0,0,0,0,7,2,1,0,0,0,0
35,43.7839098590265,-79.45729886666943,22,2,467,14,8,0,1,20,3,0,3,1,0,0,0,0,7,2,1,0,0,0,0
34,43.77952228143069,-79.46005175013715,28,2,489,17,10,0,1,19,3,0,3,1,0,0,0,0,7,2,1,0,0,0,0
35,43.78880070087939,-79.4589458834009,17,1,360,10,6,0,1,14,3,0,3,1,0,0,0,0,5,2,1,0,0,0,0
163,43.63058767046631,-79.4147951885844,107,9,532,56,17,4,62,140,21,24,13,8,8,9,15,12,3,11,2,0,0,0,0
163,43.63693863941241,-79.4163175981085,132,10,689,63,20,6,76,168,29,33,21,11,10,9,21,13,4,12,3,0,1,0,0
162,43.64202536580377,-79.41653094644032,149,13,827,62,24,6,89,191,30,34,27,12,10,12,28,14,6,14,3,0,1,0,0
85,43.63783501593525,-79.42108332649197,132,10,716,69,18,5,70,160,27,32,18,9,10,10,18,13,5,11,3,0,1,0,0
84,43.64150086563252,-79.42209123134967,142,12,819,70,21,6,77,174,28,34,21,11,10,12,22,13,5,11,3,0,1,0,0
162,43.64395366706098,-79.41769809156243,155,14,861,68,26,6,89,194,30,36,27,13,10,12,28,14,6,15,3,0,1,0,0
84,43.64380741672919,-79.42278170011863,153,12,867,71,22,7,79,181,29,34,24,12,10,12,23,13,6,13,3,0,1,0,0
81,43.64883799547224,-79.41891918428978,178,16,964,78,30,7,94,222,33,42,31,14,11,13,29,16,7,17,3,0,1,1,0
172,43.66270975960332,-79.42283615902318,197,21,1165,75,34,9,90,242,35,46,33,15,11,16,33,16,9,21,3,0,1,1,0
95,43.66380805753139,-79.41775854130668,206,21,1178,69,36,11,104,250,35,46,36,15,12,17,39,16,9,25,3,0,1,1,0
80,43.65878855808728,-79.4210003249461,197,20,1134,73,32,11,100,242,35,46,33,14,12,17,36,16,9,21,3,0,1,1,0
81,43.6539228881787,-79.42048279434795,191,20,1055,76,32,10,95,231,33,43,33,14,11,16,32,16,9,19,3,0,1,1,0
172,43.667156777395256,-79.42398609677207,199,23,1205,64,36,9,84,238,33,48,31,14,9,15,30,15,9,21,3,0,1,1,0
95,43.66878785671471,-79.41926290513807,198,23,1231,61,36,11,94,257,36,57,36,15,11,17,36,15,9,27,3,0,1,1,0
94,43.67244377572615,-79.4237938254622,185,21,1199,58,33,8,80,230,32,51,30,14,7,14,29,13,10,21,3,0,1,1,0
107,43.68155490429181,-79.43007442842828,153,20,1105,52,33,6,37,167,14,40,22,10,3,12,7,4,13,16,3,0,0,1,1
106,43.68252215397767,-79.4250763203491,154,21,1106,53,31,6,47,190,25,49,22,9,6,11,14,9,13,17,3,0,0,1,1
94,43.67743432369045,-79.42507071840687,175,20,1159,58,31,6,71,208,30,51,24,14,6,11,21,13,11,19,3,0,0,1,0
107,43.68474769939066,-79.43102062429179,146,19,1118,48,31,6,32,160,14,39,22,10,3,10,8,2,13,14,3,0,0,1,1
106,43.687733011770455,-79.4267780843451,137,19,1080,49,29,6,30,154,14,40,23,9,3,10,8,3,13,13,3,0,0,1,1
106,43.69615994752432,-79.42909582397468,121,16,1006,39,28,4,20,129,10,28,23,8,2,9,6,1,13,10,2,0,0,1,1
102,43.70109894050118,-79.43008511936013,98,13,951,33,24,2,13,110,8,22,22,7,1,7,5,1,11,11,1,0,0,1,1
101,43.69995221504802,-79.42492882445075,106,12,924,39,22,2,14,110,9,26,21,5,1,9,5,1,13,9,1,0,0,1,1
102,43.70474751798466,-79.43086015015312,91,13,951,28,23,1,12,108,8,21,22,5,1,6,5,1,11,9,1,0,0,1,1
39,43.71069276387991,-79.42737489118295,68,11,841,25,21,1,7,102,9,23,18,5,1,5,4,1,10,8,1,0,0,1,0
32,43.70955905561643,-79.43223896614496,71,12,877,26,22,1,8,104,7,20,20,5,1,5,4,1,10,8,1,0,0,1,1
39,43.71792522814148,-79.4290085274989,58,8,791,26,18,1,6,77,5,16,15,5,0,4,3,1,9,7,1,0,0,0,0
32,43.71668228994868,-79.43385373646996,60,8,817,24,18,0,6,87,5,17,16,5,0,4,4,1,7,8,1,0,0,0,0
39,43.72764645354855,-79.43115590611004,46,6,749,25,14,0,5,60,3,8,13,4,0,1,3,1,8,4,1,0,0,0,0
32,43.72644867506634,-79.43601140824045,51,7,774,25,16,0,5,63,4,8,13,4,0,1,3,1,8,4,1,0,0,0,0
39,43.73446223213612,-79.43266989054123,50,5,704,26,14,0,2,52,3,6,11,3,0,1,2,1,8,2,1,0,0,0,0
38,43.73937263774086,-79.4338084023844,44,5,687,25,14,0,2,42,0,0,9,3,0,1,2,1,9,1,1,0,0,0,0
33,43.73735871076123,-79.43875196471011,42,5,710,23,13,0,2,44,2,0,9,2,0,1,2,1,8,1,1,0,0,0,0
32,43.732882926421205,-79.43664548293846,46,5,734,24,13,0,3,54,4,5,10,3,0,1,2,1,8,2,1,0,0,0,0
38,43.74716431550342,-79.4356110105649,48,5,703,25,16,0,2,42,1,0,8,3,0,0,1,1,9,1,1,0,0,0,0
33,43.74593489680299,-79.44045805216889,46,6,722,23,16,0,2,47,2,0,9,3,0,0,2,1,9,1,1,0,0,0,0
38,43.75508204724773,-79.43728846866037,41,4,675,27,14,0,2,35,1,0,6,1,0,0,0,1,9,2,1,0,0,0,0
34,43.75776954563244,-79.44223883902879,41,3,687,26,13,0,2,36,2,0,7,1,0,0,0,1,8,3,2,0,0,0,0
33,43.75277004408653,-79.44201910846763,45,4,704,28,16,0,2,40,2,0,6,2,0,0,1,1,9,2,2,0,0,0,0
38,43.76262668718906,-79.43915332031752,36,3,657,24,13,0,2,33,1,0,7,1,0,0,0,1,8,3,2,0,0,0,0
37,43.76755365217953,-79.4402582741609,34,3,616,23,11,0,1,27,2,0,5,1,0,0,0,1,7,3,1,0,0,0,0
35,43.76675259103925,-79.44397425455969,34,3,636,23,11,0,1,28,3,0,5,1,0,0,0,0,7,3,1,0,0,0,0
34,43.76346231683822,-79.44629482726835,39,3,658,25,14,0,2,34,3,0,7,1,0,0,0,1,8,3,1,0,0,0,0
37,43.77270360973583,-79.44146047881301,32,2,539,22,9,0,1,25,3,0,3,1,0,0,0,1,7,2,1,0,0,0,0
36,43.77763061328915,-79.44259579448467,32,2,491,21,9,0,1,24,2,0,3,1,0,0,0,1,7,2,1,0,0,0,0
35,43.77516743163751,-79.44715791398593,31,2,533,21,9,0,1,26,3,0,3,1,0,0,0,1,7,2,1,0,0,0,0
36,43.785819162165865,-79.44443512387768,29,2,428,20,9,0,1,22,2,0,3,1,0,0,0,1,7,2,0,0,0,0,0
35,43.78504996404026,-79.4493386918207,29,2,428,19,9,0,1,20,2,0,3,1,0,0,0,1,7,2,1,0,0,0,0
36,43.79181764290881,-79.44491765424439,25,2,341,15,8,0,1,18,2,0,3,1,0,0,0,1,5,2,0,0,0,0,0
35,43.79075975243085,-79.44977685387933,25,2,344,13,8,0,1,18,2,0,3,1,0,0,0,1,4,2,0,0,0,0,0
166,43.62537759862198,-79.39987524626171,88,7,400,39,17,2,62,125,18,19,15,6,5,7,16,11,1,10,1,0,1,0,0
166,43.628179323254,-79.4016456238628,102,7,468,45,18,3,66,136,24,25,18,7,8,8,18,12,2,12,1,0,1,0,0
163,43.63383170446923,-79.40505335058927,130,11,629,56,23,5,83,173,29,30,25,9,10,9,29,14,3,13,3,0,1,0,0
164,43.645457645151865,-79.40312667095225,179,16,905,64,32,10,111,228,32,40,37,13,11,15,44,16,8,21,5,0,1,0,0
163,43.63790936971276,-79.40681416416871,140,11,737,60,23,8,92,190,29,32,27,11,11,11,34,14,4,15,3,0,1,0,0
162,43.64282610513134,-79.40723481796971,165,16,866,63,29,10,108,217,31,39,34,13,11,15,45,16,7,21,4,0,1,0,0
164,43.64688479405757,-79.4035609476932,180,16,933,63,32,10,112,230,32,41,37,14,11,16,44,16,8,21,5,0,1,0,0
162,43.645847323289,-79.40855286828038,170,16,931,64,30,10,108,229,32,41,36,13,11,16,45,16,7,21,4,0,1,0,0
78,43.65247275333093,-79.40524042551978,191,17,1064,67,33,11,112,250,35,44,38,14,12,17,46,16,10,22,5,0,1,1,0
81,43.65053937771905,-79.40984810184133,186,19,1045,66,34,11,109,244,34,44,38,14,12,16,46,16,9,22,4,0,1,1,0
95,43.664979443354376,-79.41227189628722,204,21,1192,63,36,12,107,268,36,55,37,17,11,17,41,15,9,24,4,0,1,1,0
80,43.659930383313736,-79.4127381192986,201,21,1163,67,37,12,110,265,36,47,37,15,12,17,45,16,9,23,4,0,1,1,0
79,43.66150106408631,-79.408014926913,214,21,1159,72,39,11,109,266,36,46,40,14,11,17,46,15,10,23,4,0,1,1,0
78,43.65640678275879,-79.40645687783409,197,20,1109,70,36,11,114,264,37,46,39,14,12,17,46,15,10,22,5,0,1,1,0
81,43.65537418896478,-79.41138250258409,201,20,1123,67,34,11,111,260,36,47,39,15,12,17,46,16,9,23,4,0,1,1,0
96,43.67489433092405,-79.41205067496234,191,22,1178,63,34,10,94,248,35,59,38,13,9,14,40,14,13,27,3,0,1,1,0
95,43.6695503806392,-79.41315690530018,203,22,1218,63,36,12,102,263,35,58,35,16,10,16,40,14,9,25,3,0,1,1,0
94,43.67385801935217,-79.41695667626412,196,20,1206,63,32,11,87,241,34,56,34,14,8,15,34,14,11,27,3,0,1,1,0
106,43.68360492821032,-79.41990184370054,139,19,1071,50,26,6,52,197,28,48,25,9,6,10,18,12,13,18,3,0,0,1,0
101,43.68448998542017,-79.4153285975498,141,20,1052,51,28,8,60,205,30,51,29,10,6,12,22,12,13,19,3,0,0,1,0
96,43.67997774350312,-79.41356636556999,171,21,1109,60,31,10,68,221,30,52,33,12,7,14,31,13,13,26,3,0,1,1,0
94,43.67846881777365,-79.41834541649266,180,21,1142,60,31,9,74,220,32,53,31,13,6,13,29,13,13,22,3,0,1,1,0
106,43.687841019233296,-79.42119929978661,137,19,1060,49,28,5,35,163,14,41,23,7,3,9,8,4,12,13,3,0,0,1,0
101,43.689956692170206,-79.41673913465813,133,18,1036,48,27,5,37,168,16,43,23,8,4,9,9,6,12,12,3,0,0,1,0
96,43.68703350822138,-79.41214005324649,127,18,1042,50,26,8,52,198,28,51,26,10,6,11,20,12,12,15,3,0,0,1,0
106,43.6949081417887,-79.42337298919448,120,17,1001,43,26,4,22,129,10,31,21,7,2,9,6,0,12,10,2,0,0,1,1
103,43.70414932307606,-79.41583011044627,89,13,895,33,23,2,15,109,9,27,20,5,2,7,5,3,13,8,1,1,0,1,0
102,43.7030888053924,-79.42070961866804,89,11,919,32,20,2,14,108,9,26,19,5,1,7,4,2,13,8,1,0,0,1,0
101,43.69836818507402,-79.41916358059295,107,15,962,41,25,2,18,122,11,32,21,6,2,8,5,1,12,9,2,0,0,1,0
103,43.711524105650135,-79.41829277289918,70,10,855,27,19,1,9,94,7,23,22,5,2,3,6,3,9,9,1,1,0,1,0
102,43.70679328163668,-79.42140680790955,79,12,919,27,21,1,13,106,10,26,22,5,2,5,5,2,10,8,1,0,0,1,0
39,43.71136194917213,-79.42359999897198,67,10,869,27,19,1,8,96,8,23,19,5,2,4,5,2,9,8,1,0,0,1,0
103,43.71606527997016,-79.41985796170893,60,10,829,26,18,1,6,93,8,22,21,5,1,3,5,3,9,9,1,1,0,1,0
39,43.71921332193058,-79.4240945816864,57,8,794,27,18,1,7,77,6,19,19,5,1,3,5,2,8,8,1,0,0,0,0
39,43.72865460399572,-79.42571586719659,45,5,775,24,14,0,5,60,3,8,13,3,0,1,4,2,9,4,1,0,0,0,0
39,43.73671176620122,-79.42694405005592,55,6,717,29,16,0,3,49,1,6,13,3,0,1,3,1,10,3,1,0,0,0,0
38,43.741142456909465,-79.42913055785945,44,5,708,25,15,0,2,41,0,0,9,3,0,0,3,1,10,2,1,0,0,0,0
38,43.7482175560104,-79.42987410101294,51,5,712,27,17,0,2,42,1,0,9,3,0,0,1,1,10,2,1,0,0,0,0
38,43.758067964031085,-79.43160870578846,43,3,669,26,13,0,2,39,1,0,8,1,0,0,0,1,10,3,1,0,0,0,0
34,43.757406150909766,-79.43491635108505,39,3,673,25,13,0,2,36,1,0,8,1,0,0,0,1,9,3,1,0,0,0,0
38,43.76358271666672,-79.43314398126705,37,3,668,23,12,0,2,33,1,0,8,1,0,0,0,2,8,3,0,0,0,0,0
37,43.76847364197079,-79.43417901863447,37,3,633,23,12,0,1,29,1,0,6,1,0,0,0,1,7,3,0,0,0,0,0
37,43.77399852498784,-79.4353236406832,37,2,566,23,12,0,1,27,1,0,4,1,0,0,0,1,7,2,0,0,0,0,0
36,43.778880606766485,-79.43640297341717,33,2,516,21,10,0,1,25,1,0,3,1,0,0,0,1,7,2,0,0,0,0,0
36,43.78734346003975,-79.43819056864564,29,2,431,20,10,0,1,21,1,0,3,1,0,0,0,1,6,2,0,0,0,0,0
36,43.793008588448366,-79.43937797513549,26,2,352,16,9,0,1,16,1,0,3,1,0,0,0,1,5,2,0,0,0,0,0
166,43.61564896535026,-79.38879885855417,30,1,185,26,5,0,12,44,3,5,5,3,1,0,6,1,0,2,0,0,0,0,0
166,43.62367232726404,-79.3926569547021,75,6,369,39,16,2,57,116,17,19,16,6,5,7,15,10,0,11,1,0,1,0,0
166,43.63177764291337,-79.39429850240927,114,8,570,45,20,5,85,157,24,27,25,11,8,8,34,13,2,14,3,0,1,0,0
165,43.63676749844937,-79.39551857929207,145,13,708,58,28,9,103,198,29,33,30,12,9,11,43,15,4,18,4,0,1,0,0
163,43.63463510663632,-79.39931678173427,133,11,662,56,24,7,94,183,28,32,29,13,10,10,35,13,2,18,2,0,1,0,0
165,43.6399976960354,-79.3961340284319,155,14,784,62,29,10,107,212,30,38,32,12,9,13,43,15,7,19,4,0,1,0,0
164,43.64476775388617,-79.39767824361381,173,14,883,69,29,10,111,221,31,40,35,13,10,14,44,15,8,21,5,0,1,0,0
163,43.63840482383156,-79.40095357612253,153,15,739,62,29,9,103,202,30,36,32,13,11,13,44,16,6,20,4,0,1,0,0
162,43.64135903358624,-79.40186038130172,162,15,820,65,30,10,108,220,32,40,35,13,11,15,44,16,8,21,4,0,1,0,0
164,43.647959889446206,-79.39837544720965,180,15,927,66,31,10,111,223,31,40,36,13,10,14,44,16,8,21,5,0,1,0,0
78,43.652858204936365,-79.39937851208313,190,17,1014,71,33,11,111,235,32,42,37,12,9,15,45,16,10,21,5,0,1,1,0
95,43.66708268252568,-79.4023280847775,197,20,1199,73,37,11,109,263,37,56,40,13,11,16,45,15,10,23,5,0,1,1,0
79,43.662433089906,-79.40138948741483,202,20,1153,70,36,11,110,263,37,55,39,13,11,16,45,16,9,23,5,0,1,1,0
78,43.657527312380594,-79.40089178828597,196,19,1079,70,35,11,111,250,33,42,38,12,11,16,45,16,10,21,5,0,1,1,0
96,43.67648756848978,-79.40451725577503,187,19,1170,66,33,11,100,256,38,64,37,12,9,14,38,14,13,24,4,0,1,1,0
95,43.671623998489984,-79.40335950436537,200,20,1225,70,38,11,104,269,38,60,38,13,10,14,46,15,12,22,5,0,1,1,0
97,43.68728891546827,-79.40167155211984,125,19,1006,44,27,9,62,216,33,60,32,9,7,12,30,12,12,19,2,0,1,1,0
96,43.68181708962045,-79.40554535610619,151,20,1077,56,28,11,77,233,35,63,34,11,9,13,34,13,12,24,3,0,1,1,0
101,43.69301093699198,-79.4081690426008,121,18,983,42,28,7,33,155,16,42,23,6,3,9,11,8,12,12,2,0,0,1,0
100,43.69748815533056,-79.40382509841157,96,16,935,37,23,2,21,130,13,37,23,4,3,8,6,6,13,9,2,1,0,1,0
97,43.69416182519623,-79.40370297554475,106,17,971,39,25,6,31,153,18,38,25,6,4,10,13,7,12,11,1,1,0,1,0
96,43.68823479931888,-79.407146495661,122,18,995,44,26,9,55,193,30,53,29,9,6,12,22,12,13,17,2,0,0,1,0
103,43.70483839128279,-79.41230713449136,85,13,880,33,23,2,13,109,8,26,20,5,2,8,5,4,14,9,1,1,0,1,0
101,43.69947147033638,-79.41138246256901,99,16,943,37,24,2,19,128,12,34,22,6,3,9,5,5,14,9,2,1,0,1,0
100,43.70239711729714,-79.40716852393238,90,14,889,33,23,2,14,115,8,30,21,6,2,7,5,4,14,9,2,1,0,1,0
97,43.697588953425374,-79.40511475060448,97,16,935,37,23,2,22,131,13,38,22,4,3,8,6,5,13,9,2,1,0,1,0
103,43.711665919261925,-79.41267029093842,70,11,842,27,21,1,8,94,7,23,21,5,2,4,6,4,9,10,1,1,0,1,0
100,43.70935168522089,-79.40849128906599,80,11,850,33,21,1,10,98,7,25,18,5,2,4,6,4,10,10,1,1,0,1,0
105,43.72473803535131,-79.4121162249703,48,6,739,27,15,0,5,70,5,20,17,4,1,3,5,4,9,6,1,1,0,0,0
103,43.718977597247225,-79.41240562370854,55,9,815,26,18,1,6,84,6,21,18,5,1,4,5,4,9,7,1,1,0,0,0
39,43.72181089478806,-79.41661056360559,51,7,751,26,16,0,6,73,5,20,19,5,1,2,5,4,7,6,1,1,0,0,0
105,43.73013684911778,-79.41350982188933,47,6,751,26,14,0,5,63,5,20,14,3,1,1,5,4,9,4,1,1,0,0,0
39,43.731182090269485,-79.41775572472186,45,6,740,25,15,0,5,63,4,11,15,3,1,1,5,3,10,4,1,0,0,0,0
39,43.7402950286795,-79.41776674070083,57,5,661,30,16,0,4,44,2,3,12,3,1,0,3,2,10,3,1,0,0,0,0
38,43.74406327054556,-79.42199023483356,48,5,681,24,16,0,2,43,0,0,9,3,0,0,2,1,8,2,1,0,0,0,0
39,43.74715835892712,-79.41576239966182,49,5,650,25,15,0,2,40,0,0,9,2,0,0,2,1,8,3,1,0,0,0,0
38,43.75051711117346,-79.42039678428362,45,5,691,24,14,0,2,39,0,0,9,2,0,0,2,1,10,3,1,0,0,0,0
38,43.76007814892591,-79.42217174191376,43,4,656,24,15,0,2,35,0,0,7,1,0,0,0,2,10,2,1,0,0,0,0
38,43.76571398142835,-79.42330986189914,37,4,643,23,14,0,2,33,1,0,8,1,0,0,0,1,9,3,0,0,0,0,0
37,43.77059005812602,-79.42441665585343,37,4,614,23,13,0,1,29,1,0,4,1,0,0,0,1,8,2,0,0,0,0,0
37,43.77611988013228,-79.42555013290303,34,2,536,22,10,0,1,28,1,0,4,1,0,0,0,1,7,2,0,0,0,0,0
36,43.78100155339052,-79.42663127440376,34,2,488,22,10,0,1,24,0,0,4,1,0,0,0,1,7,2,0,0,0,0,0
